contractSymbol,strike,lastPrice,bid,ask,volume
call,3565.0,536.6,535.6,537.6,1.0
call,3570.0,531.69,530.69,532.69,1.0
call,3575.0,526.77,523.77,527.77,1.0
call,3580.0,521.86,520.86,522.86,1.0
call,3585.0,516.96,515.96,523.96,1.0
call,3590.0,512.06,511.05999999999995,513.06,1.0
call,3595.0,507.16,506.16,508.16,1.0
call,3600.0,502.27,500.27,503.27,1.0
call,3605.0,497.38,496.38,498.38,1.0
call,3610.0,492.5,491.5,493.5,1.0
call,3615.0,487.62,485.62,488.62,1.0
call,3620.0,482.75,481.75,483.75,1.0
call,3625.0,477.88,475.88,479.88,1.0
call,3630.0,473.02,471.02,474.02,1.0
call,3635.0,468.17,467.17,469.17,1.0
call,3640.0,463.32,462.32,464.32,1.0
call,3645.0,458.48,457.48,459.48,1.0
call,3650.0,453.65,452.65,454.65,1.0
call,3655.0,448.82,447.82,451.82,1.0
call,3660.0,444.0,443.0,445.0,1.0
call,3665.0,439.18,438.18,440.18,1.0
call,3670.0,434.38,433.38,435.38,1.0
call,3675.0,429.58,428.58,430.58,1.0
call,3680.0,424.79,423.79,425.79,1.0
call,3685.0,420.01,419.01,421.01,1.0
call,3690.0,415.24,414.24,416.24,1.0
call,3695.0,410.48,409.48,411.48,1.0
call,3700.0,405.72,404.72,406.72,1.0
call,3705.0,400.98,399.98,402.98,1.0
call,3710.0,396.25,395.25,397.25,1.0
call,3715.0,391.53,390.53,392.53,1.0
call,3720.0,386.81,384.81,387.81,1.0
call,3725.0,382.11,381.11,383.11,1.0
call,3730.0,377.42,376.42,378.42,1.0
call,3735.0,372.74,371.74,373.74,1.0
call,3740.0,368.08,367.08,369.08,1.0
call,3745.0,363.43,362.43,364.43,1.0
call,3750.0,358.79,357.79,359.79,1.0
call,3755.0,354.16,353.16,355.16,1.0
call,3760.0,349.54,348.54,350.54,1.0
call,3765.0,344.94,343.94,345.94,1.0
call,3770.0,340.36,339.36,341.36,1.0
call,3775.0,335.79,334.79,337.79,1.0
call,3780.0,331.23,330.23,332.23,1.0
call,3785.0,326.69,325.69,327.69,1.0
call,3790.0,322.17,321.17,323.17,1.0
call,3795.0,317.66,314.66,318.66,1.0
call,3800.0,313.17,312.17,315.17,1.0
call,3805.0,308.7,307.7,309.7,1.0
call,3810.0,304.25,303.25,305.25,1.0
call,3815.0,299.81,298.81,301.81,1.0
call,3820.0,295.39,293.39,297.39,1.0
call,3825.0,290.99,289.99,292.99,1.0
call,3830.0,286.61,285.61,287.61,1.0
call,3835.0,282.26,280.26,283.26,1.0
call,3840.0,277.92,276.92,280.92,1.0
call,3845.0,273.6,272.6,274.6,1.0
call,3850.0,269.31,267.31,270.31,1.0
call,3855.0,265.03,264.03,266.03,1.0
call,3860.0,260.78,259.78,261.78,1.0
call,3865.0,256.55,255.55,257.55,1.0
call,3870.0,252.35,251.35,253.35,1.0
call,3875.0,248.17,247.17,250.17,1.0
call,3880.0,244.02,243.02,245.02,1.0
call,3885.0,239.89,238.89,240.89,1.0
call,3890.0,235.78,234.78,236.78,1.0
call,3895.0,231.7,227.7,232.7,1.0
call,3900.0,227.65,226.65,228.65,1.0
call,3905.0,223.63,222.63,224.63,1.0
call,3910.0,219.63,218.63,220.63,1.0
call,3915.0,215.66,214.66,216.66,1.0
call,3920.0,211.73,210.73,213.73,1.0
call,3925.0,207.82,206.82,208.82,1.0
call,3930.0,203.93,202.93,204.93,1.0
call,3935.0,200.08,199.08,201.08,1.0
call,3940.0,196.27,194.27,197.27,1.0
call,3945.0,192.48,191.48,193.48,1.0
call,3950.0,188.72,186.72,190.72,1.0
call,3955.0,185.0,184.0,186.0,1.0
call,3960.0,181.31,180.31,182.31,1.0
call,3965.0,177.65,176.65,178.65,1.0
call,3970.0,174.02,173.02,176.02,1.0
call,3975.0,170.43,169.43,171.43,1.0
call,3980.0,166.88,164.88,168.88,1.0
call,3985.0,163.36,162.36,164.36,1.0
call,3990.0,159.87,158.87,160.87,1.0
call,3995.0,156.42,155.42,157.42,1.0
call,4000.0,153.01,152.01,156.01,1.0
call,4005.0,149.64,148.64,150.64,1.0
call,4010.0,146.3,145.3,149.3,1.0
call,4015.0,143.0,142.0,144.0,1.0
call,4020.0,139.73,137.73,140.73,1.0
call,4025.0,136.51,135.51,137.51,1.0
call,4030.0,133.33,132.33,134.33,1.0
call,4035.0,130.18,128.18,131.18,1.0
call,4040.0,127.07,126.07,128.07,1.0
call,4045.0,124.01,122.01,125.01,1.0
call,4050.0,120.98,119.98,121.98,1.0
call,4055.0,117.99,115.99,119.99,1.0
call,4060.0,115.05,114.05,116.05,1.0
call,4065.0,112.15,111.15,113.15,1.0
call,4070.0,109.28,107.28,110.28,1.0
call,4075.0,106.46,104.46,108.46,1.0
call,4080.0,103.68,102.68,104.68,1.0
call,4085.0,100.94,96.94,101.94,1.0
call,4090.0,98.25,97.25,99.25,1.0
call,4095.0,95.6,94.6,96.6,1.0
call,4100.0,92.98,91.98,93.98,1.0
call,4105.0,90.42,89.42,91.42,1.0
call,4110.0,87.89,86.89,88.89,1.0
call,4115.0,85.41,84.41,89.41,1.0
call,4120.0,82.97,81.97,84.97,1.0
call,4125.0,80.57,79.57,81.57,1.0
call,4130.0,78.22,77.22,79.22,1.0
call,4135.0,75.91,74.91,76.91,1.0
call,4140.0,73.64,71.64,74.64,1.0
call,4145.0,71.42,68.42,72.42,1.0
call,4150.0,69.24,68.24,70.24,1.0
call,4155.0,67.1,66.1,69.1,1.0
call,4160.0,65.0,64.0,66.0,1.0
call,4165.0,62.95,61.95,63.95,1.0
call,4170.0,60.94,58.94,62.94,1.0
call,4175.0,58.97,57.97,60.97,1.0
call,4180.0,57.05,55.05,58.05,1.0
call,4185.0,55.16,54.16,57.16,1.0
call,4190.0,53.32,50.32,54.32,1.0
call,4195.0,51.52,50.52,53.52,1.0
call,4200.0,49.76,48.76,50.76,1.0
call,4205.0,48.05,47.05,49.05,1.0
call,4210.0,46.37,45.37,48.37,1.0
call,4215.0,44.73,43.73,45.73,1.0
call,4220.0,43.14,42.14,44.14,1.0
call,4225.0,41.58,39.58,42.58,1.0
call,4230.0,40.07,39.07,41.07,1.0
call,4235.0,38.59,37.59,39.59,1.0
call,4240.0,37.15,36.15,40.15,1.0
call,4245.0,35.75,34.75,36.75,1.0
call,4250.0,34.39,33.39,35.39,1.0
call,4255.0,33.07,32.07,35.07,1.0
call,4260.0,31.78,30.78,33.78,1.0
call,4265.0,30.53,29.53,31.53,1.0
call,4270.0,29.32,27.32,30.32,1.0
call,4275.0,28.14,27.14,29.14,1.0
call,4280.0,27.0,26.0,28.0,1.0
call,4285.0,25.89,24.89,26.89,1.0
call,4290.0,24.82,23.82,25.82,1.0
call,4295.0,23.78,21.78,24.78,1.0
call,4300.0,22.77,21.77,23.77,1.0
call,4305.0,21.79,20.79,22.79,1.0
call,4310.0,20.85,19.85,21.85,1.0
call,4315.0,19.94,18.94,20.94,1.0
call,4320.0,19.06,18.06,20.06,1.0
call,4325.0,18.21,17.21,19.21,1.0
call,4330.0,17.39,15.39,18.39,1.0
call,4335.0,16.59,15.59,19.59,1.0
call,4340.0,15.83,14.83,16.83,1.0
call,4345.0,15.09,14.09,16.09,1.0
call,4350.0,14.38,13.38,15.38,1.0
call,4355.0,13.7,12.7,15.7,1.0
call,4360.0,13.04,12.04,14.04,1.0
call,4365.0,12.41,11.41,13.41,1.0
call,4370.0,11.8,10.8,12.8,1.0
call,4375.0,11.22,9.22,12.22,1.0
call,4380.0,10.66,9.66,11.66,1.0
call,4390.0,9.6,8.6,10.6,1.0
call,4400.0,8.64,7.640000000000001,9.64,1.0
call,4410.0,7.75,6.75,9.75,1.0
call,4420.0,6.94,5.94,7.94,1.0
call,4425.0,6.56,4.56,7.56,1.0
call,4430.0,6.2,5.2,7.2,1.0
call,4440.0,5.52,4.52,6.52,1.0
call,4450.0,4.91,4.6645,5.1555,1.0
call,4460.0,4.36,4.142,5.014,1.0
call,4470.0,3.86,3.667,4.053,1.0
call,4475.0,3.63,3.267,3.993,1.0
call,4480.0,3.41,3.2395,3.5805000000000002,1.0
call,4490.0,3.0,2.55,3.3,1.0
call,4500.0,2.64,2.508,2.7720000000000002,1.0
call,4510.0,2.31,2.1945,2.4255,1.0
call,4520.0,2.02,1.616,2.222,1.0
call,4525.0,1.89,1.7954999999999999,2.0789999999999997,1.0
call,4550.0,1.34,1.2730000000000001,1.407,1.0
call,4575.0,0.93,0.8835000000000001,0.9765,1.0
call,4600.0,0.64,0.608,0.672,1.0
call,4625.0,0.43,0.4085,0.4515,1.0
call,4650.0,0.29,0.27549999999999997,0.3045,1.0
call,4675.0,0.19,0.1805,0.20900000000000002,1.0
call,4700.0,0.12,0.11399999999999999,0.132,1.0
call,4725.0,0.08,0.076,0.084,1.0
call,4750.0,0.05,0.045,0.052500000000000005,1.0
call,4775.0,0.03,0.028499999999999998,0.0315,1.0
call,4800.0,0.02,0.019,0.021,1.0
call,4825.0,0.01,0.0095,0.011,1.0
call,4850.0,0.01,0.009000000000000001,0.0115,1.0
call,4875.0,0.0,0.0,0.0,1.0
call,4900.0,0.0,0.0,0.0,1.0
call,4925.0,0.0,0.0,0.0,1.0
call,4950.0,0.0,0.0,0.0,1.0
call,5000.0,0.0,0.0,0.0,1.0
call,5050.0,0.0,0.0,0.0,1.0
call,5100.0,0.0,0.0,0.0,1.0
call,5150.0,0.0,0.0,0.0,1.0
call,5200.0,0.0,0.0,0.0,1.0
call,5300.0,0.0,0.0,0.0,1.0
call,5400.0,0.0,0.0,0.0,1.0
call,5500.0,0.0,0.0,0.0,1.0
call,5600.0,0.0,0.0,0.0,1.0
call,5800.0,0.0,0.0,0.0,1.0
call,6000.0,0.0,0.0,0.0,1.0
call,6200.0,0.0,0.0,0.0,1.0
call,6400.0,0.0,0.0,0.0,1.0
call,6600.0,0.0,0.0,0.0,1.0
call,6800.0,0.0,0.0,0.0,1.0
call,7000.0,0.0,0.0,0.0,1.0
call,7200.0,0.0,0.0,0.0,1.0
call,7400.0,0.0,0.0,0.0,1.0
