contractSymbol,strike,lastPrice,bid,ask,volume
call,3130.0,1017.11,1016.11,1018.11,1.0
call,3140.0,1008.45,1007.45,1009.45,1.0
call,3150.0,999.82,998.82,1000.82,1.0
call,3160.0,991.22,990.22,992.22,1.0
call,3170.0,982.65,981.65,983.65,1.0
call,3175.0,978.37,977.37,979.37,1.0
call,3180.0,974.11,973.11,975.11,1.0
call,3190.0,965.6,963.6,966.6,1.0
call,3200.0,957.12,956.12,958.12,1.0
call,3210.0,948.67,947.67,949.67,1.0
call,3220.0,940.25,939.25,941.25,1.0
call,3225.0,936.05,934.05,939.05,1.0
call,3230.0,931.86,927.86,932.86,1.0
call,3240.0,923.51,922.51,927.51,1.0
call,3250.0,915.19,914.19,916.19,1.0
call,3260.0,906.9,905.9,907.9,1.0
call,3270.0,898.64,897.64,899.64,1.0
call,3275.0,894.53,893.53,895.53,1.0
call,3280.0,890.42,889.42,891.42,1.0
call,3290.0,882.23,881.23,883.23,1.0
call,3300.0,874.08,872.08,875.08,1.0
call,3310.0,865.96,864.96,866.96,1.0
call,3320.0,857.87,856.87,858.87,1.0
call,3325.0,853.84,852.84,854.84,1.0
call,3330.0,849.82,848.82,850.82,1.0
call,3340.0,841.81,840.81,843.81,1.0
call,3350.0,833.83,832.83,837.83,1.0
call,3360.0,825.89,824.89,827.89,1.0
call,3370.0,817.98,815.98,818.98,1.0
call,3375.0,814.04,813.04,815.04,1.0
call,3380.0,810.11,809.11,811.11,1.0
call,3390.0,802.28,801.28,804.28,1.0
call,3395.0,798.38,797.38,799.38,1.0
call,3400.0,794.48,793.48,796.48,1.0
call,3405.0,790.6,788.6,793.6,1.0
call,3410.0,786.73,785.73,787.73,1.0
call,3415.0,782.86,781.86,783.86,1.0
call,3420.0,779.01,778.01,781.01,1.0
call,3425.0,775.16,774.16,777.16,1.0
call,3430.0,771.33,770.33,772.33,1.0
call,3435.0,767.5,766.5,768.5,1.0
call,3440.0,763.68,762.68,764.68,1.0
call,3445.0,759.88,758.88,760.88,1.0
call,3450.0,756.08,755.08,757.08,1.0
call,3455.0,752.29,751.29,753.29,1.0
call,3460.0,748.52,747.52,749.52,1.0
call,3465.0,744.75,743.75,745.75,1.0
call,3470.0,740.99,739.99,741.99,1.0
call,3475.0,737.24,736.24,738.24,1.0
call,3480.0,733.51,732.51,734.51,1.0
call,3485.0,729.78,728.78,730.78,1.0
call,3490.0,726.06,725.06,728.06,1.0
call,3495.0,722.35,721.35,723.35,1.0
call,3500.0,718.66,717.66,720.66,1.0
call,3505.0,714.97,713.97,715.97,1.0
call,3510.0,711.29,710.29,715.29,1.0
call,3515.0,707.62,706.62,708.62,1.0
call,3520.0,703.97,701.97,704.97,1.0
call,3525.0,700.32,697.32,702.32,1.0
call,3530.0,696.68,695.68,697.68,1.0
call,3535.0,693.06,692.06,695.06,1.0
call,3540.0,689.44,687.44,690.44,1.0
call,3545.0,685.84,683.84,686.84,1.0
call,3550.0,682.24,681.24,683.24,1.0
call,3555.0,678.66,677.66,679.66,1.0
call,3560.0,675.08,674.08,677.08,1.0
call,3565.0,671.52,669.52,672.52,1.0
call,3570.0,667.96,666.96,668.96,1.0
call,3575.0,664.42,663.42,665.42,1.0
call,3580.0,660.89,659.89,661.89,1.0
call,3585.0,657.37,656.37,658.37,1.0
call,3590.0,653.86,651.86,654.86,1.0
call,3595.0,650.36,649.36,651.36,1.0
call,3600.0,646.87,645.87,647.87,1.0
call,3605.0,643.39,642.39,644.39,1.0
call,3610.0,639.92,638.92,641.92,1.0
call,3615.0,636.46,635.46,637.46,1.0
call,3620.0,633.01,632.01,634.01,1.0
call,3625.0,629.58,628.58,630.58,1.0
call,3630.0,626.15,624.15,627.15,1.0
call,3635.0,622.74,621.74,623.74,1.0
call,3640.0,619.33,618.33,620.33,1.0
call,3645.0,615.94,614.94,618.94,1.0
call,3650.0,612.56,611.56,613.56,1.0
call,3655.0,609.19,608.19,610.19,1.0
call,3660.0,605.83,604.83,606.83,1.0
call,3665.0,602.48,601.48,605.48,1.0
call,3670.0,599.14,598.14,601.14,1.0
call,3675.0,595.81,594.81,596.81,1.0
call,3680.0,592.49,591.49,593.49,1.0
call,3685.0,589.19,588.19,590.19,1.0
call,3690.0,585.89,583.89,586.89,1.0
call,3695.0,582.61,581.61,583.61,1.0
call,3700.0,579.34,577.34,581.34,1.0
call,3705.0,576.08,575.08,577.08,1.0
call,3710.0,572.83,571.83,573.83,1.0
call,3715.0,569.59,568.59,571.59,1.0
call,3720.0,566.36,565.36,568.36,1.0
call,3725.0,563.14,561.14,564.14,1.0
call,3730.0,559.94,557.94,560.94,1.0
call,3735.0,556.74,555.74,557.74,1.0
call,3740.0,553.56,552.56,554.56,1.0
call,3745.0,550.39,549.39,553.39,1.0
call,3750.0,547.23,546.23,548.23,1.0
call,3755.0,544.08,543.08,545.08,1.0
call,3760.0,540.94,539.94,541.94,1.0
call,3765.0,537.81,535.81,538.81,1.0
call,3770.0,534.7,533.7,535.7,1.0
call,3775.0,531.59,529.59,532.59,1.0
call,3780.0,528.5,527.5,529.5,1.0
call,3785.0,525.42,524.42,526.42,1.0
call,3790.0,522.35,521.35,524.35,1.0
call,3795.0,519.29,517.29,521.29,1.0
call,3800.0,516.24,515.24,517.24,1.0
call,3805.0,513.2,512.2,517.2,1.0
call,3810.0,510.18,509.18,511.18,1.0
call,3815.0,507.16,506.16,508.16,1.0
call,3820.0,504.16,503.16,505.16,1.0
call,3825.0,501.17,499.17,502.17,1.0
call,3830.0,498.19,497.19,499.19,1.0
call,3835.0,495.22,494.22,496.22,1.0
call,3840.0,492.27,491.27,493.27,1.0
call,3845.0,489.32,487.32,490.32,1.0
call,3850.0,486.39,485.39,487.39,1.0
call,3855.0,483.47,482.47,485.47,1.0
call,3860.0,480.55,479.55,481.55,1.0
call,3865.0,477.66,476.66,478.66,1.0
call,3870.0,474.77,473.77,476.77,1.0
call,3875.0,471.89,469.89,473.89,1.0
call,3880.0,469.02,468.02,471.02,1.0
call,3885.0,466.17,465.17,467.17,1.0
call,3890.0,463.33,461.33,464.33,1.0
call,3895.0,460.5,458.5,461.5,1.0
call,3900.0,457.68,456.68,458.68,1.0
call,3905.0,454.87,453.87,456.87,1.0
call,3910.0,452.07,451.07,453.07,1.0
call,3915.0,449.29,447.29,451.29,1.0
call,3920.0,446.52,445.52,447.52,1.0
call,3925.0,443.75,442.75,444.75,1.0
call,3930.0,441.0,440.0,442.0,1.0
call,3935.0,438.26,437.26,439.26,1.0
call,3940.0,435.54,434.54,436.54,1.0
call,3945.0,432.82,431.82,433.82,1.0
call,3950.0,430.11,429.11,431.11,1.0
call,3955.0,427.42,426.42,428.42,1.0
call,3960.0,424.74,423.74,425.74,1.0
call,3965.0,422.07,421.07,423.07,1.0
call,3970.0,419.41,418.41,420.41,1.0
call,3975.0,416.76,413.76,417.76,1.0
call,3980.0,414.13,413.13,415.13,1.0
call,3985.0,411.5,409.5,412.5,1.0
call,3990.0,408.89,407.89,410.89,1.0
call,3995.0,406.29,405.29,407.29,1.0
call,4000.0,403.7,402.7,405.7,1.0
call,4005.0,401.12,400.12,402.12,1.0
call,4010.0,398.55,397.55,399.55,1.0
call,4015.0,395.99,393.99,396.99,1.0
call,4020.0,393.45,391.45,394.45,1.0
call,4025.0,390.91,389.91,391.91,1.0
call,4030.0,388.39,387.39,390.39,1.0
call,4035.0,385.88,384.88,386.88,1.0
call,4040.0,383.38,382.38,384.38,1.0
call,4045.0,380.89,379.89,381.89,1.0
call,4050.0,378.42,377.42,379.42,1.0
call,4055.0,375.95,374.95,376.95,1.0
call,4060.0,373.5,372.5,374.5,1.0
call,4065.0,371.06,370.06,372.06,1.0
call,4070.0,368.62,367.62,369.62,1.0
call,4075.0,366.2,365.2,367.2,1.0
call,4080.0,363.8,362.8,365.8,1.0
call,4085.0,361.4,360.4,364.4,1.0
call,4090.0,359.01,357.01,360.01,1.0
call,4095.0,356.64,354.64,357.64,1.0
call,4100.0,354.27,353.27,357.27,1.0
call,4105.0,351.92,350.92,353.92,1.0
call,4110.0,349.58,348.58,350.58,1.0
call,4115.0,347.25,346.25,348.25,1.0
call,4120.0,344.93,343.93,346.93,1.0
call,4125.0,342.62,341.62,344.62,1.0
call,4130.0,340.33,339.33,341.33,1.0
call,4135.0,338.04,336.04,339.04,1.0
call,4140.0,335.77,334.77,336.77,1.0
call,4145.0,333.5,332.5,334.5,1.0
call,4150.0,331.25,329.25,332.25,1.0
call,4155.0,329.01,328.01,330.01,1.0
call,4160.0,326.78,325.78,328.78,1.0
call,4165.0,324.56,323.56,327.56,1.0
call,4170.0,322.35,321.35,323.35,1.0
call,4175.0,320.16,319.16,321.16,1.0
call,4180.0,317.97,316.97,318.97,1.0
call,4185.0,315.79,314.79,318.79,1.0
call,4190.0,313.63,312.63,314.63,1.0
call,4195.0,311.48,310.48,312.48,1.0
call,4200.0,309.33,307.33,310.33,1.0
call,4205.0,307.2,306.2,308.2,1.0
call,4210.0,305.08,304.08,306.08,1.0
call,4215.0,302.97,301.97,303.97,1.0
call,4220.0,300.87,299.87,301.87,1.0
call,4225.0,298.79,297.79,299.79,1.0
call,4230.0,296.71,295.71,297.71,1.0
call,4235.0,294.64,292.64,295.64,1.0
call,4240.0,292.59,291.59,293.59,1.0
call,4245.0,290.54,289.54,292.54,1.0
call,4250.0,288.51,286.51,289.51,1.0
call,4255.0,286.48,284.48,288.48,1.0
call,4260.0,284.47,283.47,285.47,1.0
call,4265.0,282.47,281.47,283.47,1.0
call,4270.0,280.48,279.48,284.48,1.0
call,4275.0,278.5,277.5,281.5,1.0
call,4280.0,276.53,275.53,277.53,1.0
call,4285.0,274.57,273.57,275.57,1.0
call,4290.0,272.62,270.62,274.62,1.0
call,4295.0,270.68,269.68,271.68,1.0
call,4300.0,268.75,267.75,269.75,1.0
call,4305.0,266.83,265.83,267.83,1.0
call,4310.0,264.92,263.92,265.92,1.0
call,4315.0,263.03,262.03,264.03,1.0
call,4320.0,261.14,260.14,262.14,1.0
call,4325.0,259.26,257.26,260.26,1.0
call,4330.0,257.4,256.4,258.4,1.0
call,4335.0,255.54,254.54,256.53999999999996,1.0
call,4340.0,253.69,252.69,254.69,1.0
call,4345.0,251.86,250.86,252.86,1.0
call,4350.0,250.03,248.03,252.03,1.0
call,4355.0,248.22,246.22,249.22,1.0
call,4360.0,246.41,245.41,248.41,1.0
call,4365.0,244.62,242.62,245.62,1.0
call,4370.0,242.84,241.84,243.84,1.0
call,4375.0,241.06,240.06,243.06,1.0
call,4380.0,239.3,238.3,240.3,1.0
call,4390.0,235.8,234.8,236.8,1.0
call,4400.0,232.34,231.34,234.34,1.0
call,4410.0,228.92,226.92,229.92,1.0
call,4420.0,225.54,223.54,226.54,1.0
call,4425.0,223.86,221.86,224.86,1.0
call,4430.0,222.2,221.2,223.2,1.0
call,4440.0,218.9,217.9,219.9,1.0
call,4450.0,215.63,214.63,216.63,1.0
call,4460.0,212.41,209.41,214.41,1.0
call,4470.0,209.22,208.22,210.22,1.0
call,4475.0,207.64,206.64,208.64,1.0
call,4480.0,206.08,205.08,207.08,1.0
call,4490.0,202.96,200.96,203.96,1.0
call,4500.0,199.89,198.89,200.89,1.0
call,4510.0,196.86,195.86,198.86,1.0
call,4520.0,193.86,190.86,194.86,1.0
call,4525.0,192.37,191.37,193.37,1.0
call,4550.0,185.08,184.08,186.08,1.0
call,4575.0,178.01,177.01,179.01,1.0
call,4600.0,171.16,170.16,172.16,1.0
call,4625.0,164.53,163.53,166.53,1.0
call,4650.0,158.11,157.11,160.11,1.0
call,4675.0,151.9,150.9,152.9,1.0
call,4700.0,145.89,142.89,146.89,1.0
call,4725.0,140.07,139.07,141.07,1.0
call,4750.0,134.45,133.45,135.45,1.0
call,4775.0,129.03,127.03,130.03,1.0
call,4800.0,123.78,122.78,124.78,1.0
call,4825.0,118.72,117.72,119.72,1.0
call,4850.0,113.83,112.83,114.83,1.0
call,4875.0,109.12,108.12,110.12,1.0
call,4900.0,104.57,102.57,106.57,1.0
call,4925.0,100.19,99.19,101.19,1.0
call,4950.0,95.96,94.96,96.96,1.0
call,5000.0,87.97,85.97,89.97,1.0
call,5050.0,80.56,78.56,81.56,1.0
call,5100.0,73.71,72.71,74.71,1.0
call,5150.0,67.37,65.37,68.37,1.0
call,5200.0,61.52,60.52,62.52,1.0
call,5300.0,51.15,50.15,54.15,1.0
call,5400.0,42.38,41.38,43.38,1.0
call,5500.0,34.99,33.99,35.99,1.0
call,5600.0,28.8,27.8,29.8,1.0
call,5800.0,19.34,17.34,21.34,1.0
call,6000.0,12.85,11.85,13.85,1.0
call,6200.0,8.45,7.449999999999999,9.45,1.0
call,6400.0,5.52,4.52,6.52,1.0
call,6600.0,3.57,3.3914999999999997,3.9269999999999996,1.0
call,6800.0,2.3,2.1849999999999996,2.415,1.0
call,7000.0,1.48,1.406,1.554,1.0
call,7200.0,0.94,0.8929999999999999,0.987,1.0
call,7400.0,0.6,0.54,0.63,1.0
