contractSymbol,strike,lastPrice,bid,ask,volume
put,3755.0,9.16,8.16,10.16,1.0
put,3760.0,9.54,8.54,10.54,1.0
put,3765.0,9.94,5.9399999999999995,10.94,1.0
put,3770.0,10.36,9.36,11.36,1.0
put,3775.0,10.79,7.789999999999999,11.79,1.0
put,3780.0,11.23,10.23,13.23,1.0
put,3785.0,11.69,10.69,12.69,1.0
put,3790.0,12.17,11.17,13.17,1.0
put,3795.0,12.66,11.66,13.66,1.0
put,3800.0,13.17,12.17,14.17,1.0
put,3805.0,13.7,11.7,14.7,1.0
put,3810.0,14.25,13.25,15.25,1.0
put,3815.0,14.81,13.81,15.81,1.0
put,3820.0,15.39,14.39,16.39,1.0
put,3825.0,15.99,11.99,16.990000000000002,1.0
put,3830.0,16.61,15.61,17.61,1.0
put,3835.0,17.26,16.26,18.26,1.0
put,3840.0,17.92,16.92,18.92,1.0
put,3845.0,18.6,17.6,19.6,1.0
put,3850.0,19.31,18.31,20.31,1.0
put,3855.0,20.03,18.03,21.03,1.0
put,3860.0,20.78,19.78,21.78,1.0
put,3865.0,21.55,20.55,22.55,1.0
put,3870.0,22.35,21.35,24.35,1.0
put,3875.0,23.17,21.17,24.17,1.0
put,3880.0,24.02,22.02,25.02,1.0
put,3885.0,24.89,23.89,25.89,1.0
put,3890.0,25.78,24.78,26.78,1.0
put,3895.0,26.7,25.7,27.7,1.0
put,3900.0,27.65,26.65,29.65,1.0
put,3905.0,28.63,27.63,29.63,1.0
put,3910.0,29.63,28.63,30.63,1.0
put,3915.0,30.66,28.66,31.66,1.0
put,3920.0,31.73,30.73,32.730000000000004,1.0
put,3925.0,32.82,31.82,33.82,1.0
put,3930.0,33.93,31.93,34.93,1.0
put,3935.0,35.08,34.08,38.08,1.0
put,3940.0,36.27,35.27,37.27,1.0
put,3945.0,37.48,36.48,38.48,1.0
put,3950.0,38.72,37.72,40.72,1.0
put,3955.0,40.0,37.0,41.0,1.0
put,3960.0,41.31,40.31,42.31,1.0
put,3965.0,42.65,41.65,43.65,1.0
put,3970.0,44.02,43.02,45.02,1.0
put,3975.0,45.43,44.43,46.43,1.0
put,3980.0,46.88,44.88,47.88,1.0
put,3985.0,48.36,46.36,49.36,1.0
put,3990.0,49.87,48.87,50.87,1.0
put,3995.0,51.42,50.42,53.42,1.0
put,4000.0,53.01,52.01,54.01,1.0
put,4005.0,54.64,53.64,55.64,1.0
put,4010.0,56.3,55.3,57.3,1.0
put,4015.0,58.0,57.0,59.0,1.0
put,4020.0,59.73,58.73,60.73,1.0
put,4025.0,61.51,60.51,62.51,1.0
put,4030.0,63.33,62.33,65.33,1.0
put,4035.0,65.18,63.18000000000001,66.18,1.0
put,4040.0,67.07,64.07,68.07,1.0
put,4045.0,69.01,67.01,70.01,1.0
put,4050.0,70.98,68.98,72.98,1.0
put,4055.0,72.99,71.99,73.99,1.0
put,4060.0,75.05,74.05,76.05,1.0
put,4065.0,77.15,76.15,78.15,1.0
put,4070.0,79.28,78.28,80.28,1.0
put,4075.0,81.46,78.46,82.46,1.0
put,4080.0,83.68,82.68,85.68,1.0
put,4085.0,85.94,83.94,86.94,1.0
put,4090.0,88.25,87.25,89.25,1.0
put,4095.0,90.6,89.6,91.6,1.0
put,4100.0,92.98,89.98,93.98,1.0
put,4105.0,95.42,94.42,96.42,1.0
put,4110.0,97.89,96.89,98.89,1.0
put,4115.0,100.41,99.41,103.41,1.0
put,4120.0,102.97,100.97,103.97,1.0
put,4125.0,105.57,103.57,107.57,1.0
put,4130.0,108.22,107.22,109.22,1.0
put,4135.0,110.91,108.91,111.91,1.0
put,4140.0,113.64,112.64,114.64,1.0
put,4145.0,116.42,115.42,118.42,1.0
put,4150.0,119.24,118.24,120.24,1.0
put,4155.0,122.1,121.1,123.1,1.0
put,4160.0,125.0,124.0,126.0,1.0
put,4165.0,127.95,126.95,128.95,1.0
put,4170.0,130.94,129.94,132.94,1.0
put,4175.0,133.97,132.97,134.97,1.0
put,4180.0,137.05,136.05,138.05,1.0
put,4185.0,140.16,139.16,141.16,1.0
put,4190.0,143.32,142.32,144.32,1.0
put,4195.0,146.52,145.52,147.52,1.0
put,4200.0,149.76,147.76,151.76,1.0
put,4205.0,153.05,152.05,154.05,1.0
put,4210.0,156.37,155.37,157.37,1.0
put,4215.0,159.73,158.73,161.73,1.0
put,4220.0,163.14,162.14,165.14,1.0
put,4225.0,166.58,165.58,167.58,1.0
put,4230.0,170.07,169.07,171.07,1.0
put,4235.0,173.59,170.59,174.59,1.0
put,4240.0,177.15,176.15,178.15,1.0
put,4245.0,180.75,179.75,181.75,1.0
put,4250.0,184.39,183.39,185.39,1.0
put,4255.0,188.07,187.07,191.07,1.0
put,4260.0,191.78,190.78,193.78,1.0
put,4265.0,195.53,194.53,196.53,1.0
put,4270.0,199.32,198.32,201.32,1.0
put,4275.0,203.14,202.14,204.14,1.0
put,4280.0,207.0,206.0,208.0,1.0
put,4285.0,210.89,208.89,212.89,1.0
put,4290.0,214.82,213.82,215.82,1.0
put,4295.0,218.78,217.78,219.78,1.0
put,4300.0,222.77,221.77,223.77,1.0
put,4305.0,226.79,225.79,227.79,1.0
put,4310.0,230.85,229.85,231.85,1.0
put,4315.0,234.94,233.94,236.94,1.0
put,4320.0,239.06,238.06,240.06,1.0
put,4325.0,243.21,240.21,245.21,1.0
put,4330.0,247.39,245.39,248.39,1.0
put,4335.0,251.59,249.59,252.59,1.0
put,4340.0,255.83,254.83,256.83000000000004,1.0
put,4345.0,260.09,259.09,261.09,1.0
put,4350.0,264.38,263.38,266.38,1.0
put,4355.0,268.7,267.7,269.7,1.0
put,4360.0,273.04,272.04,274.04,1.0
put,4365.0,277.41,276.41,278.41,1.0
put,4370.0,281.8,280.8,283.8,1.0
put,4375.0,286.22,284.22,287.22,1.0
put,4380.0,290.66,288.66,292.66,1.0
put,4390.0,299.6,298.6,300.6,1.0
put,4400.0,308.64,307.64,310.64,1.0
put,4410.0,317.75,316.75,318.75,1.0
put,4420.0,326.94,325.94,327.94,1.0
put,4425.0,331.56,330.56,332.56,1.0
put,4430.0,336.2,335.2,337.2,1.0
put,4440.0,345.52,342.52,346.52,1.0
put,4450.0,354.91,353.91,355.91,1.0
put,4460.0,364.36,363.36,365.36,1.0
put,4470.0,373.86,372.86,374.86,1.0
put,4475.0,378.63,376.63,379.63,1.0
put,4480.0,383.41,382.41,385.41,1.0
put,4490.0,393.0,392.0,395.0,1.0
put,4500.0,402.64,401.64,404.64,1.0
put,4510.0,412.31,411.31,413.31,1.0
put,4520.0,422.02,420.02,423.02,1.0
put,4525.0,426.89,425.89,427.89,1.0
put,4550.0,451.34,450.34,452.34,1.0
put,4575.0,475.93,474.93,476.93,1.0
put,4600.0,500.64,499.64,501.64,1.0
put,4625.0,525.43,524.43,526.43,1.0
put,4650.0,550.29,548.29,552.29,1.0
put,4675.0,575.19,574.19,576.19,1.0
put,4700.0,600.12,599.12,601.12,1.0
put,4725.0,625.08,624.08,627.08,1.0
put,4750.0,650.05,649.05,651.05,1.0
put,4775.0,675.03,674.03,676.03,1.0
put,4800.0,700.02,699.02,701.02,1.0
put,4825.0,725.01,724.01,726.01,1.0
put,4850.0,750.01,749.01,751.01,1.0
put,4875.0,775.0,774.0,776.0,1.0
put,4900.0,800.0,799.0,801.0,1.0
put,4925.0,825.0,824.0,826.0,1.0
put,4950.0,850.0,849.0,851.0,1.0
put,5000.0,900.0,898.0,901.0,1.0
put,5050.0,950.0,949.0,951.0,1.0
put,5100.0,1000.0,999.0,1002.0,1.0
put,5150.0,1050.0,1049.0,1051.0,1.0
put,5200.0,1100.0,1099.0,1101.0,1.0
put,5300.0,1200.0,1199.0,1201.0,1.0
put,5400.0,1300.0,1299.0,1301.0,1.0
put,5500.0,1400.0,1396.0,1403.0,1.0
put,5600.0,1500.0,1499.0,1501.0,1.0
put,5800.0,1700.0,1699.0,1701.0,1.0
put,6000.0,1900.0,1899.0,1901.0,1.0
put,6200.0,2100.0,2099.0,2101.0,1.0
put,6400.0,2300.0,2299.0,2301.0,1.0
put,6600.0,2500.0,2498.0,2501.0,1.0
put,6800.0,2700.0,2699.0,2701.0,1.0
put,7000.0,2900.0,2898.0,2901.0,1.0
put,7200.0,3100.0,3099.0,3101.0,1.0
put,7400.0,3300.0,3299.0,3301.0,1.0
