contractSymbol,strike,lastPrice,bid,ask,volume
put,3805.0,218.2,217.2,219.2,1.0
put,3810.0,220.18,218.18,221.18,1.0
put,3815.0,222.16,221.16,223.16,1.0
put,3820.0,224.16,223.16,225.16,1.0
put,3825.0,226.17,224.17,228.17,1.0
put,3830.0,228.19,227.19,229.19,1.0
put,3835.0,230.22,228.22,231.22,1.0
put,3840.0,232.27,231.27,233.27,1.0
put,3845.0,234.32,233.32,236.32,1.0
put,3850.0,236.39,235.39,238.39,1.0
put,3855.0,238.47,237.47,239.47,1.0
put,3860.0,240.55,239.55,242.55,1.0
put,3865.0,242.66,241.66,243.66,1.0
put,3870.0,244.77,243.77,246.77,1.0
put,3875.0,246.89,245.89,247.89,1.0
put,3880.0,249.02,248.02,250.02,1.0
put,3885.0,251.17,250.17,252.17,1.0
put,3890.0,253.33,252.33,254.33,1.0
put,3895.0,255.5,252.5,256.5,1.0
put,3900.0,257.68,254.68,258.68,1.0
put,3905.0,259.87,258.87,261.87,1.0
put,3910.0,262.07,261.07,263.07,1.0
put,3915.0,264.29,263.29,265.29,1.0
put,3920.0,266.52,265.52,267.52,1.0
put,3925.0,268.75,267.75,269.75,1.0
put,3930.0,271.0,270.0,272.0,1.0
put,3935.0,273.26,272.26,274.26,1.0
put,3940.0,275.54,274.54,276.54,1.0
put,3945.0,277.82,276.82,278.82,1.0
put,3950.0,280.11,279.11,281.11,1.0
put,3955.0,282.42,281.42,285.42,1.0
put,3960.0,284.74,283.74,285.74,1.0
put,3965.0,287.07,286.07,291.07,1.0
put,3970.0,289.41,288.41,290.41,1.0
put,3975.0,291.76,290.76,292.76,1.0
put,3980.0,294.13,293.13,295.13,1.0
put,3985.0,296.5,295.5,297.5,1.0
put,3990.0,298.89,297.89,299.89,1.0
put,3995.0,301.29,300.29,302.29,1.0
put,4000.0,303.7,302.7,304.7,1.0
put,4005.0,306.12,305.12,307.12,1.0
put,4010.0,308.55,307.55,309.55,1.0
put,4015.0,310.99,308.99,311.99,1.0
put,4020.0,313.45,311.45,314.45,1.0
put,4025.0,315.91,314.91,316.91,1.0
put,4030.0,318.39,317.39,319.39,1.0
put,4035.0,320.88,319.88,321.88,1.0
put,4040.0,323.38,322.38,324.38,1.0
put,4045.0,325.89,322.89,326.89,1.0
put,4050.0,328.42,327.42,331.42,1.0
put,4055.0,330.95,327.95,331.95,1.0
put,4060.0,333.5,332.5,334.5,1.0
put,4065.0,336.06,335.06,337.06,1.0
put,4070.0,338.62,337.62,339.62,1.0
put,4075.0,341.2,340.2,343.2,1.0
put,4080.0,343.8,342.8,344.8,1.0
put,4085.0,346.4,343.4,347.4,1.0
put,4090.0,349.01,348.01,350.01,1.0
put,4095.0,351.64,350.64,354.64,1.0
put,4100.0,354.27,352.27,355.27,1.0
put,4105.0,356.92,354.92,358.92,1.0
put,4110.0,359.58,358.58,360.58,1.0
put,4115.0,362.25,361.25,363.25,1.0
put,4120.0,364.93,363.93,365.93,1.0
put,4125.0,367.62,365.62,368.62,1.0
put,4130.0,370.33,369.33,372.33,1.0
put,4135.0,373.04,372.04,376.04,1.0
put,4140.0,375.77,374.77,376.77,1.0
put,4145.0,378.5,376.5,379.5,1.0
put,4150.0,381.25,380.25,382.25,1.0
put,4155.0,384.01,383.01,385.01,1.0
put,4160.0,386.78,384.78,388.78,1.0
put,4165.0,389.56,388.56,391.56,1.0
put,4170.0,392.35,391.35,393.35,1.0
put,4175.0,395.16,394.16,396.16,1.0
put,4180.0,397.97,396.97,398.97,1.0
put,4185.0,400.79,398.79,401.79,1.0
put,4190.0,403.63,402.63,404.63,1.0
put,4195.0,406.48,405.48,407.48,1.0
put,4200.0,409.33,407.33,411.33,1.0
put,4205.0,412.2,410.2,413.2,1.0
put,4210.0,415.08,413.08,416.08,1.0
put,4215.0,417.97,416.97,418.97,1.0
put,4220.0,420.87,419.87,421.87,1.0
put,4225.0,423.79,422.79,424.79,1.0
put,4230.0,426.71,425.71,427.71,1.0
put,4235.0,429.64,428.64,431.64,1.0
put,4240.0,432.59,431.59,433.59,1.0
put,4245.0,435.54,434.54,436.54,1.0
put,4250.0,438.51,437.51,439.51,1.0
put,4255.0,441.48,439.48,443.48,1.0
put,4260.0,444.47,443.47,445.47,1.0
put,4265.0,447.47,446.47,448.47,1.0
put,4270.0,450.48,449.48,451.48,1.0
put,4275.0,453.5,451.5,454.5,1.0
put,4280.0,456.53,455.53,457.53,1.0
put,4285.0,459.57,457.57,460.57,1.0
put,4290.0,462.62,461.62,463.62,1.0
put,4295.0,465.68,463.68,468.68,1.0
put,4300.0,468.75,467.75,469.75,1.0
put,4305.0,471.83,470.83,472.83,1.0
put,4310.0,474.92,473.92,475.92,1.0
put,4315.0,478.03,477.03,479.03,1.0
put,4320.0,481.14,479.14,482.14,1.0
put,4325.0,484.26,483.26,485.26,1.0
put,4330.0,487.4,486.4,488.4,1.0
put,4335.0,490.54,489.54,491.54,1.0
put,4340.0,493.69,492.69,494.69,1.0
put,4345.0,496.86,494.86,497.86,1.0
put,4350.0,500.03,499.03,502.03,1.0
put,4355.0,503.22,502.22,504.22,1.0
put,4360.0,506.41,505.41,510.41,1.0
put,4365.0,509.62,508.62,510.62,1.0
put,4370.0,512.84,511.84000000000003,514.84,1.0
put,4375.0,516.06,515.06,517.06,1.0
put,4380.0,519.3,518.3,522.3,1.0
put,4390.0,525.8,524.8,527.8,1.0
put,4400.0,532.34,531.34,534.34,1.0
put,4410.0,538.92,536.92,539.92,1.0
put,4420.0,545.54,544.54,546.54,1.0
put,4425.0,548.86,547.86,550.86,1.0
put,4430.0,552.2,551.2,553.2,1.0
put,4440.0,558.9,557.9,559.9,1.0
put,4450.0,565.63,564.63,566.63,1.0
put,4460.0,572.41,571.41,573.41,1.0
put,4470.0,579.22,578.22,580.22,1.0
put,4475.0,582.64,580.64,583.64,1.0
put,4480.0,586.08,585.08,587.08,1.0
put,4490.0,592.96,591.96,595.96,1.0
put,4500.0,599.89,598.89,600.89,1.0
put,4510.0,606.86,605.86,607.86,1.0
put,4520.0,613.86,610.86,616.86,1.0
put,4525.0,617.37,616.37,618.37,1.0
put,4550.0,635.08,634.08,636.08,1.0
put,4575.0,653.01,652.01,654.01,1.0
put,4600.0,671.16,670.16,673.16,1.0
put,4625.0,689.53,688.53,690.53,1.0
put,4650.0,708.11,707.11,709.11,1.0
put,4675.0,726.9,725.9,727.9,1.0
put,4700.0,745.89,744.89,746.89,1.0
put,4725.0,765.07,762.07,766.07,1.0
put,4750.0,784.45,780.45,786.45,1.0
put,4775.0,804.03,803.03,805.03,1.0
put,4800.0,823.78,822.78,824.78,1.0
put,4825.0,843.72,842.72,844.72,1.0
put,4850.0,863.83,862.83,864.83,1.0
put,4875.0,884.12,882.12,885.12,1.0
put,4900.0,904.57,901.57,905.57,1.0
put,4925.0,925.19,924.19,927.19,1.0
put,4950.0,945.96,944.96,946.96,1.0
put,5000.0,987.97,986.97,988.97,1.0
put,5050.0,1030.56,1029.56,1031.56,1.0
put,5100.0,1073.71,1072.71,1075.71,1.0
put,5150.0,1117.37,1116.37,1118.37,1.0
put,5200.0,1161.52,1160.52,1162.52,1.0
put,5300.0,1251.15,1249.15,1252.15,1.0
put,5400.0,1342.38,1341.38,1343.38,1.0
put,5500.0,1434.99,1433.99,1435.99,1.0
put,5600.0,1528.8,1527.8,1530.8,1.0
put,5800.0,1719.34,1718.34,1720.34,1.0
put,6000.0,1912.85,1910.85,1913.85,1.0
put,6200.0,2108.45,2107.45,2109.45,1.0
put,6400.0,2305.52,2304.52,2306.52,1.0
put,6600.0,2503.57,2502.57,2504.57,1.0
put,6800.0,2702.3,2700.3,2703.3,1.0
put,7000.0,2901.48,2899.48,2902.48,1.0
put,7200.0,3100.94,3099.94,3101.94,1.0
put,7400.0,3300.6,3299.6,3302.6,1.0
