contractSymbol,strike,lastPrice,bid,ask,volume
call,3150.0,988.65,986.65,989.65,1.0
call,3160.0,979.85,978.85,982.85,1.0
call,3170.0,971.07,970.07,972.07,1.0
call,3175.0,966.69,965.69,967.69,1.0
call,3180.0,962.32,960.32,963.32,1.0
call,3190.0,953.6,952.6,954.6,1.0
call,3200.0,944.92,943.92,947.92,1.0
call,3210.0,936.26,935.26,937.26,1.0
call,3220.0,927.63,926.63,928.63,1.0
call,3225.0,923.33,922.33,924.33,1.0
call,3230.0,919.03,918.03,920.03,1.0
call,3240.0,910.47,909.47,911.47,1.0
call,3250.0,901.93,900.93,903.93,1.0
call,3260.0,893.43,892.43,894.43,1.0
call,3270.0,884.96,883.96,885.96,1.0
call,3275.0,880.74,879.74,882.74,1.0
call,3280.0,876.53,875.53,878.53,1.0
call,3290.0,868.12,866.12,869.12,1.0
call,3300.0,859.75,858.75,860.75,1.0
call,3310.0,851.42,850.42,852.42,1.0
call,3320.0,843.12,840.12,844.12,1.0
call,3325.0,838.98,837.98,839.98,1.0
call,3330.0,834.86,833.86,835.86,1.0
call,3340.0,826.63,825.63,828.63,1.0
call,3350.0,818.43,816.43,819.43,1.0
call,3360.0,810.28,809.28,811.28,1.0
call,3370.0,802.16,798.16,803.16,1.0
call,3375.0,798.11,797.11,799.11,1.0
call,3380.0,794.07,793.07,795.07,1.0
call,3390.0,786.03,785.03,787.03,1.0
call,3395.0,782.02,781.02,783.02,1.0
call,3400.0,778.02,777.02,779.02,1.0
call,3405.0,774.03,773.03,775.03,1.0
call,3410.0,770.05,769.05,771.05,1.0
call,3415.0,766.08,765.08,767.08,1.0
call,3420.0,762.11,761.11,763.11,1.0
call,3425.0,758.16,757.16,759.16,1.0
call,3430.0,754.22,753.22,755.22,1.0
call,3435.0,750.29,749.29,752.29,1.0
call,3440.0,746.37,745.37,747.37,1.0
call,3445.0,742.46,741.46,743.46,1.0
call,3450.0,738.55,737.55,740.55,1.0
call,3455.0,734.66,732.66,735.66,1.0
call,3460.0,730.78,729.78,731.78,1.0
call,3465.0,726.91,725.91,727.91,1.0
call,3470.0,723.04,722.04,724.04,1.0
call,3475.0,719.19,717.19,721.19,1.0
call,3480.0,715.35,714.35,717.35,1.0
call,3485.0,711.52,710.52,712.52,1.0
call,3490.0,707.7,706.7,708.7,1.0
call,3495.0,703.89,702.89,704.89,1.0
call,3500.0,700.09,699.09,701.09,1.0
call,3505.0,696.3,695.3,697.3,1.0
call,3510.0,692.52,691.52,694.52,1.0
call,3515.0,688.75,686.75,689.75,1.0
call,3520.0,684.99,683.99,686.99,1.0
call,3525.0,681.24,680.24,683.24,1.0
call,3530.0,677.51,675.51,678.51,1.0
call,3535.0,673.78,672.78,674.78,1.0
call,3540.0,670.06,669.06,671.06,1.0
call,3545.0,666.36,664.36,667.36,1.0
call,3550.0,662.66,661.66,663.66,1.0
call,3555.0,658.98,657.98,660.98,1.0
call,3560.0,655.31,654.31,656.31,1.0
call,3565.0,651.64,650.64,652.64,1.0
call,3570.0,647.99,645.99,648.99,1.0
call,3575.0,644.35,643.35,645.35,1.0
call,3580.0,640.72,639.72,642.72,1.0
call,3585.0,637.1,636.1,638.1,1.0
call,3590.0,633.5,632.5,634.5,1.0
call,3595.0,629.9,627.9,630.9,1.0
call,3600.0,626.32,625.32,627.32,1.0
call,3605.0,622.74,621.74,623.74,1.0
call,3610.0,619.18,618.18,623.18,1.0
call,3615.0,615.63,614.63,616.63,1.0
call,3620.0,612.09,611.09,613.09,1.0
call,3625.0,608.56,607.56,609.56,1.0
call,3630.0,605.04,604.04,606.04,1.0
call,3635.0,601.53,600.53,604.53,1.0
call,3640.0,598.04,597.04,599.04,1.0
call,3645.0,594.56,593.56,595.56,1.0
call,3650.0,591.08,589.08,592.08,1.0
call,3655.0,587.62,586.62,588.62,1.0
call,3660.0,584.17,582.17,585.17,1.0
call,3665.0,580.73,579.73,581.73,1.0
call,3670.0,577.31,576.31,578.31,1.0
call,3675.0,573.89,572.89,574.89,1.0
call,3680.0,570.49,569.49,571.49,1.0
call,3685.0,567.1,565.1,568.1,1.0
call,3690.0,563.72,562.72,564.72,1.0
call,3695.0,560.35,559.35,562.35,1.0
call,3700.0,556.99,555.99,557.99,1.0
call,3705.0,553.65,552.65,554.65,1.0
call,3710.0,550.32,549.32,551.32,1.0
call,3715.0,547.0,546.0,548.0,1.0
call,3720.0,543.69,542.69,544.69,1.0
call,3725.0,540.39,539.39,542.39,1.0
call,3730.0,537.1,536.1,538.1,1.0
call,3735.0,533.83,532.83,534.83,1.0
call,3740.0,530.57,529.57,531.57,1.0
call,3745.0,527.32,526.32,528.32,1.0
call,3750.0,524.08,523.08,525.08,1.0
call,3755.0,520.85,519.85,522.85,1.0
call,3760.0,517.64,516.64,518.64,1.0
call,3765.0,514.43,512.43,515.43,1.0
call,3770.0,511.24,510.24,512.24,1.0
call,3775.0,508.07,507.07,509.07,1.0
call,3780.0,504.9,503.9,505.9,1.0
call,3785.0,501.75,500.75,502.75,1.0
call,3790.0,498.6,497.6,499.6,1.0
call,3795.0,495.47,491.47,496.47,1.0
call,3800.0,492.35,491.35,493.35,1.0
call,3805.0,489.25,488.25,490.25,1.0
call,3810.0,486.16,485.16,487.16,1.0
call,3815.0,483.07,482.07,484.07,1.0
call,3820.0,480.0,478.0,481.0,1.0
call,3825.0,476.95,475.95,478.95,1.0
call,3830.0,473.9,472.9,474.9,1.0
call,3835.0,470.87,469.87,472.87,1.0
call,3840.0,467.85,464.85,468.85,1.0
call,3845.0,464.84,463.84,465.84,1.0
call,3850.0,461.84,460.84,462.84,1.0
call,3855.0,458.86,457.86,459.86,1.0
call,3860.0,455.89,454.89,456.89,1.0
call,3865.0,452.93,451.93,454.93,1.0
call,3870.0,449.98,448.98,451.98,1.0
call,3875.0,447.04,446.04,448.04,1.0
call,3880.0,444.12,443.12,445.12,1.0
call,3885.0,441.21,440.21,442.21,1.0
call,3890.0,438.31,437.31,439.31,1.0
call,3895.0,435.43,434.43,436.43,1.0
call,3900.0,432.55,431.55,433.55,1.0
call,3905.0,429.69,428.69,430.69,1.0
call,3910.0,426.84,424.84,427.84,1.0
call,3915.0,424.01,423.01,425.01,1.0
call,3920.0,421.18,420.18,422.18,1.0
call,3925.0,418.37,417.37,419.37,1.0
call,3930.0,415.57,413.57,416.57,1.0
call,3935.0,412.78,410.78,413.78,1.0
call,3940.0,410.01,409.01,411.01,1.0
call,3945.0,407.25,406.25,408.25,1.0
call,3950.0,404.5,403.5,405.5,1.0
call,3955.0,401.76,400.76,402.76,1.0
call,3960.0,399.03,398.03,400.03,1.0
call,3965.0,396.32,395.32,398.32,1.0
call,3970.0,393.62,392.62,394.62,1.0
call,3975.0,390.93,389.93,391.93,1.0
call,3980.0,388.25,387.25,389.25,1.0
call,3985.0,385.59,384.59,386.59,1.0
call,3990.0,382.94,381.94,383.94,1.0
call,3995.0,380.3,378.3,382.3,1.0
call,4000.0,377.67,376.67,380.67,1.0
call,4005.0,375.06,374.06,377.06,1.0
call,4010.0,372.45,370.45,373.45,1.0
call,4015.0,369.86,368.86,372.86,1.0
call,4020.0,367.29,366.29,368.29,1.0
call,4025.0,364.72,363.72,366.72,1.0
call,4030.0,362.17,360.17,364.17,1.0
call,4035.0,359.63,358.63,360.63,1.0
call,4040.0,357.1,356.1,358.1,1.0
call,4045.0,354.58,352.58,355.58,1.0
call,4050.0,352.08,351.08,353.08,1.0
call,4055.0,349.59,347.59,350.59,1.0
call,4060.0,347.11,346.11,349.11,1.0
call,4065.0,344.64,343.64,345.64,1.0
call,4070.0,342.18,341.18,343.18,1.0
call,4075.0,339.74,338.74,340.74,1.0
call,4080.0,337.31,336.31,338.31,1.0
call,4085.0,334.89,333.89,335.89,1.0
call,4090.0,332.49,331.49,333.49,1.0
call,4095.0,330.09,329.09,331.09,1.0
call,4100.0,327.71,326.71,328.71,1.0
call,4105.0,325.34,324.34,327.34,1.0
call,4110.0,322.98,321.98,324.98,1.0
call,4115.0,320.64,318.64,321.64,1.0
call,4120.0,318.3,317.3,319.3,1.0
call,4125.0,315.98,313.98,316.98,1.0
call,4130.0,313.67,312.67,314.67,1.0
call,4135.0,311.38,310.38,312.38,1.0
call,4140.0,309.09,308.09,311.09,1.0
call,4145.0,306.82,305.82,307.82,1.0
call,4150.0,304.56,303.56,305.56,1.0
call,4155.0,302.31,300.31,303.31,1.0
call,4160.0,300.07,299.07,301.07,1.0
call,4165.0,297.84,296.84,299.84,1.0
call,4170.0,295.63,294.63,296.63,1.0
call,4175.0,293.43,292.43,294.43,1.0
call,4180.0,291.24,288.24,292.24,1.0
call,4185.0,289.06,288.06,290.06,1.0
call,4190.0,286.9,284.9,287.9,1.0
call,4195.0,284.74,283.74,286.74,1.0
call,4200.0,282.6,281.6,283.6,1.0
call,4205.0,280.47,279.47,281.47,1.0
call,4210.0,278.35,277.35,279.35,1.0
call,4215.0,276.24,275.24,277.24,1.0
call,4220.0,274.15,273.15,275.15,1.0
call,4225.0,272.07,271.07,273.07,1.0
call,4230.0,269.99,268.99,272.99,1.0
call,4235.0,267.93,266.93,269.93,1.0
call,4240.0,265.89,264.89,266.89,1.0
call,4245.0,263.85,261.85,264.85,1.0
call,4250.0,261.82,260.82,262.82,1.0
call,4255.0,259.81,258.81,260.81,1.0
call,4260.0,257.81,256.81,258.81,1.0
call,4265.0,255.82,254.82,256.82,1.0
call,4270.0,253.84,252.84,254.84,1.0
call,4275.0,251.87,248.87,253.87,1.0
call,4280.0,249.91,246.91,250.91,1.0
call,4285.0,247.97,246.97,248.97,1.0
call,4290.0,246.03,245.03,248.03,1.0
call,4295.0,244.11,243.11,245.11,1.0
call,4300.0,242.2,241.2,243.2,1.0
call,4305.0,240.3,239.3,241.3,1.0
call,4310.0,238.41,237.41,239.41,1.0
call,4315.0,236.54,235.54,237.54,1.0
call,4320.0,234.67,233.67,236.67,1.0
call,4325.0,232.81,231.81,233.81,1.0
call,4330.0,230.97,229.97,233.97,1.0
call,4335.0,229.14,228.14,230.14,1.0
call,4340.0,227.32,226.32,228.32,1.0
call,4345.0,225.51,224.51,227.51,1.0
call,4350.0,223.71,222.71,225.71,1.0
call,4355.0,221.92,220.92,226.92,1.0
call,4360.0,220.14,219.14,221.14,1.0
call,4365.0,218.37,217.37,219.37,1.0
call,4370.0,216.62,214.62,217.62,1.0
call,4375.0,214.87,213.87,215.87,1.0
call,4380.0,213.14,211.14,216.14,1.0
call,4390.0,209.71,207.71,210.71,1.0
call,4400.0,206.31,203.31,209.31,1.0
call,4410.0,202.96,201.96,203.96,1.0
call,4420.0,199.65,198.65,200.65,1.0
call,4425.0,198.02,197.02,199.02,1.0
call,4430.0,196.39,194.39,198.39,1.0
call,4440.0,193.17,192.17,194.17,1.0
call,4450.0,189.98,188.98,190.98,1.0
call,4460.0,186.84,185.84,187.84,1.0
call,4470.0,183.74,182.74,184.74,1.0
call,4475.0,182.21,181.21,183.21,1.0
call,4480.0,180.68,179.68,182.68,1.0
call,4490.0,177.67,176.67,178.67,1.0
call,4500.0,174.69,172.69,175.69,1.0
call,4510.0,171.75,170.75,173.75,1.0
call,4520.0,168.85,167.85,169.85,1.0
call,4525.0,167.41,164.41,169.41,1.0
call,4550.0,160.38,159.38,161.38,1.0
call,4575.0,153.59,152.59,154.59,1.0
call,4600.0,147.04,145.04,148.04,1.0
call,4625.0,140.71,139.71,141.71,1.0
call,4650.0,134.6,133.6,136.6,1.0
call,4675.0,128.72,127.72,129.72,1.0
call,4700.0,123.05,122.05,124.05,1.0
call,4725.0,117.58,116.58,118.58,1.0
call,4750.0,112.32,111.32,113.32,1.0
call,4775.0,107.26,106.26,108.26,1.0
call,4800.0,102.39,101.39,103.39,1.0
call,4825.0,97.71,95.71,98.71,1.0
call,4850.0,93.21,91.21,94.21,1.0
call,4875.0,88.89,87.89,89.89,1.0
call,4900.0,84.74,83.74,85.74,1.0
call,4925.0,80.76,79.76,81.76,1.0
call,4950.0,76.94,74.94,77.94,1.0
call,5000.0,69.76,68.76,70.76,1.0
call,5050.0,63.17,62.17,66.17,1.0
call,5100.0,57.13,56.13,58.13,1.0
call,5150.0,51.61,50.61,52.61,1.0
call,5200.0,46.57,45.57,48.57,1.0
call,5300.0,37.77,36.77,38.77,1.0
call,5400.0,30.5,29.5,31.5,1.0
call,5500.0,24.53,23.53,26.53,1.0
call,5600.0,19.64,17.64,21.64,1.0
call,5800.0,12.46,11.46,13.46,1.0
call,6000.0,7.79,6.79,8.79,1.0
call,6200.0,4.82,4.579000000000001,5.3020000000000005,1.0
call,6400.0,2.95,2.8025,3.0975,1.0
call,6600.0,1.79,1.7005000000000001,1.8795,1.0
call,6800.0,1.08,1.026,1.1340000000000001,1.0
call,7000.0,0.65,0.6175,0.7475,1.0
call,7200.0,0.38,0.361,0.41800000000000004,1.0
call,7400.0,0.23,0.2185,0.24150000000000002,1.0
