contractSymbol,strike,lastPrice,bid,ask,volume
put,3805.0,219.38,218.38,220.38,1.0
put,3810.0,221.36,220.36,223.36,1.0
put,3815.0,223.35,222.35,224.35,1.0
put,3820.0,225.36,224.36,226.36,1.0
put,3825.0,227.38,226.38,228.38,1.0
put,3830.0,229.41,228.41,230.41,1.0
put,3835.0,231.45,230.45,232.45,1.0
put,3840.0,233.5,232.5,234.5,1.0
put,3845.0,235.56,234.56,236.56,1.0
put,3850.0,237.64,235.64,238.64,1.0
put,3855.0,239.72,238.72,240.72,1.0
put,3860.0,241.82,240.82,242.82,1.0
put,3865.0,243.93,242.93,245.93,1.0
put,3870.0,246.05,244.05,247.05,1.0
put,3875.0,248.18,247.18,249.18,1.0
put,3880.0,250.32,249.32,251.32,1.0
put,3885.0,252.48,251.48,253.48,1.0
put,3890.0,254.64,252.64,255.64,1.0
put,3895.0,256.82,254.82,257.82,1.0
put,3900.0,259.01,257.01,260.01,1.0
put,3905.0,261.2,260.2,262.2,1.0
put,3910.0,263.41,262.41,264.41,1.0
put,3915.0,265.64,264.64,266.64,1.0
put,3920.0,267.87,266.87,268.87,1.0
put,3925.0,270.11,268.11,271.11,1.0
put,3930.0,272.37,271.37,273.37,1.0
put,3935.0,274.64,273.64,275.64,1.0
put,3940.0,276.92,275.92,277.92,1.0
put,3945.0,279.21,278.21,280.21,1.0
put,3950.0,281.51,280.51,282.51,1.0
put,3955.0,283.82,281.82,284.82,1.0
put,3960.0,286.14,284.14,287.14,1.0
put,3965.0,288.48,286.48,289.48,1.0
put,3970.0,290.82,289.82,293.82,1.0
put,3975.0,293.18,292.18,294.18,1.0
put,3980.0,295.55,293.55,296.55,1.0
put,3985.0,297.93,296.93,299.93,1.0
put,3990.0,300.32,299.32,301.32,1.0
put,3995.0,302.73,301.73,303.73,1.0
put,4000.0,305.14,304.14,306.14,1.0
put,4005.0,307.57,306.57,308.57,1.0
put,4010.0,310.0,309.0,311.0,1.0
put,4015.0,312.45,311.45,313.45,1.0
put,4020.0,314.91,313.91,315.91,1.0
put,4025.0,317.38,316.38,318.38,1.0
put,4030.0,319.86,318.86,320.86,1.0
put,4035.0,322.36,321.36,324.36,1.0
put,4040.0,324.86,323.86,325.86,1.0
put,4045.0,327.38,326.38,329.38,1.0
put,4050.0,329.9,328.9,330.9,1.0
put,4055.0,332.44,331.44,333.44,1.0
put,4060.0,334.99,333.99,336.99,1.0
put,4065.0,337.55,335.55,338.55,1.0
put,4070.0,340.12,338.12,341.12,1.0
put,4075.0,342.7,340.7,343.7,1.0
put,4080.0,345.3,344.3,346.3,1.0
put,4085.0,347.9,346.9,348.9,1.0
put,4090.0,350.52,349.52,351.52,1.0
put,4095.0,353.15,352.15,354.15,1.0
put,4100.0,355.78,354.78,356.78,1.0
put,4105.0,358.43,357.43,359.43,1.0
put,4110.0,361.09,360.09,362.09,1.0
put,4115.0,363.76,362.76,364.76,1.0
put,4120.0,366.45,364.45,367.45,1.0
put,4125.0,369.14,368.14,370.14,1.0
put,4130.0,371.84,369.84,372.84,1.0
put,4135.0,374.56,372.56,375.56,1.0
put,4140.0,377.29,376.29,378.29,1.0
put,4145.0,380.02,379.02,381.02,1.0
put,4150.0,382.77,381.77,384.77,1.0
put,4155.0,385.53,384.53,386.53,1.0
put,4160.0,388.3,387.3,389.3,1.0
put,4165.0,391.08,390.08,392.08,1.0
put,4170.0,393.87,390.87,395.87,1.0
put,4175.0,396.68,395.68,397.68,1.0
put,4180.0,399.49,398.49,401.49,1.0
put,4185.0,402.31,401.31,403.31,1.0
put,4190.0,405.15,404.15,407.15,1.0
put,4195.0,407.99,406.99,408.99,1.0
put,4200.0,410.85,409.85,411.85,1.0
put,4205.0,413.72,412.72,414.72,1.0
put,4210.0,416.6,415.6,417.6,1.0
put,4215.0,419.49,417.49,421.49,1.0
put,4220.0,422.39,421.39,423.39,1.0
put,4225.0,425.3,424.3,429.3,1.0
put,4230.0,428.22,427.22,429.22,1.0
put,4235.0,431.15,430.15,432.15,1.0
put,4240.0,434.09,433.09,437.09,1.0
put,4245.0,437.04,436.04,439.04,1.0
put,4250.0,440.01,438.01,441.01,1.0
put,4255.0,442.98,441.98,444.98,1.0
put,4260.0,445.97,444.97,446.97,1.0
put,4265.0,448.96,447.96,449.96,1.0
put,4270.0,451.97,450.97,452.97,1.0
put,4275.0,454.98,453.98,455.98,1.0
put,4280.0,458.01,457.01,460.01,1.0
put,4285.0,461.04,460.04,462.04,1.0
put,4290.0,464.09,463.09,465.09,1.0
put,4295.0,467.15,465.15,468.15,1.0
put,4300.0,470.22,469.22,471.22,1.0
put,4305.0,473.29,471.29,475.29,1.0
put,4310.0,476.38,472.38,480.38,1.0
put,4315.0,479.48,478.48,480.48,1.0
put,4320.0,482.59,481.59,483.59,1.0
put,4325.0,485.71,484.71,486.71,1.0
put,4330.0,488.84,487.84,489.84,1.0
put,4335.0,491.98,490.98,492.98,1.0
put,4340.0,495.13,494.13,496.13,1.0
put,4345.0,498.29,497.29,499.29,1.0
put,4350.0,501.46,500.46,502.46,1.0
put,4355.0,504.64,502.64,505.64,1.0
put,4360.0,507.83,506.83,508.83,1.0
put,4365.0,511.03,510.03,512.03,1.0
put,4370.0,514.24,513.24,515.24,1.0
put,4375.0,517.46,516.46,518.46,1.0
put,4380.0,520.69,519.69,521.69,1.0
put,4390.0,527.18,526.18,529.18,1.0
put,4400.0,533.71,532.71,534.71,1.0
put,4410.0,540.27,539.27,541.27,1.0
put,4420.0,546.88,545.88,548.88,1.0
put,4425.0,550.2,549.2,551.2,1.0
put,4430.0,553.53,552.53,554.53,1.0
put,4440.0,560.21,559.21,561.21,1.0
put,4450.0,566.93,564.93,567.93,1.0
put,4460.0,573.69,571.69,574.69,1.0
put,4470.0,580.49,577.49,582.49,1.0
put,4475.0,583.9,582.9,584.9,1.0
put,4480.0,587.33,586.33,588.33,1.0
put,4490.0,594.2,593.2,596.2,1.0
put,4500.0,601.11,600.11,603.11,1.0
put,4510.0,608.06,607.06,609.06,1.0
put,4520.0,615.04,614.04,616.04,1.0
put,4525.0,618.55,614.55,619.55,1.0
put,4550.0,636.21,635.21,638.21,1.0
put,4575.0,654.09,653.09,655.09,1.0
put,4600.0,672.19,671.19,673.19,1.0
put,4625.0,690.51,689.51,691.51,1.0
put,4650.0,709.04,708.04,710.04,1.0
put,4675.0,727.77,725.77,729.77,1.0
put,4700.0,746.7,745.7,747.7,1.0
put,4725.0,765.84,764.84,766.84,1.0
put,4750.0,785.16,784.16,786.16,1.0
put,4775.0,804.67,803.67,805.67,1.0
put,4800.0,824.37,823.37,826.37,1.0
put,4825.0,844.25,843.25,846.25,1.0
put,4850.0,864.3,863.3,865.3,1.0
put,4875.0,884.53,883.53,885.53,1.0
put,4900.0,904.93,903.93,905.93,1.0
put,4925.0,925.48,924.48,926.48,1.0
put,4950.0,946.2,945.2,947.2,1.0
put,5000.0,988.09,987.09,990.09,1.0
put,5050.0,1030.57,1029.57,1031.57,1.0
put,5100.0,1073.61,1072.61,1075.61,1.0
put,5150.0,1117.17,1116.17,1119.17,1.0
put,5200.0,1161.22,1160.22,1162.22,1.0
put,5300.0,1250.67,1249.67,1251.67,1.0
put,5400.0,1341.75,1340.75,1343.75,1.0
put,5500.0,1434.25,1432.25,1435.25,1.0
put,5600.0,1527.97,1525.97,1528.97,1.0
put,5800.0,1718.41,1717.41,1719.41,1.0
put,6000.0,1911.91,1910.91,1914.91,1.0
put,6200.0,2107.58,2106.58,2108.58,1.0
put,6400.0,2304.75,2299.75,2306.75,1.0
put,6600.0,2502.93,2501.93,2503.93,1.0
put,6800.0,2701.78,2699.78,2702.78,1.0
put,7000.0,2901.06,2900.06,2902.06,1.0
put,7200.0,3100.63,3099.63,3101.63,1.0
put,7400.0,3300.37,3299.37,3301.37,1.0
