contractSymbol,strike,lastPrice,bid,ask,volume
put,3810.0,196.16,195.16,198.16,1.0
put,3815.0,198.07,196.07,199.07,1.0
put,3820.0,200.0,199.0,201.0,1.0
put,3825.0,201.95,200.95,202.95,1.0
put,3830.0,203.9,202.9,204.9,1.0
put,3835.0,205.87,201.87,206.87,1.0
put,3840.0,207.85,206.85,208.85,1.0
put,3845.0,209.84,208.84,211.84,1.0
put,3850.0,211.84,210.84,213.84,1.0
put,3855.0,213.86,212.86,214.86,1.0
put,3860.0,215.89,214.89,216.89,1.0
put,3865.0,217.93,216.93,218.93,1.0
put,3870.0,219.98,218.98,220.98,1.0
put,3875.0,222.04,218.04,223.04,1.0
put,3880.0,224.12,223.12,226.12,1.0
put,3885.0,226.21,225.21,227.21,1.0
put,3890.0,228.31,227.31,229.31,1.0
put,3895.0,230.43,229.43,231.43,1.0
put,3900.0,232.55,231.55,233.55,1.0
put,3905.0,234.69,233.69,237.69,1.0
put,3910.0,236.84,235.84,237.84,1.0
put,3915.0,239.01,238.01,241.01,1.0
put,3920.0,241.18,240.18,242.18,1.0
put,3925.0,243.37,242.37,247.37,1.0
put,3930.0,245.57,243.57,246.57,1.0
put,3935.0,247.78,246.78,248.78,1.0
put,3940.0,250.01,249.01,251.01,1.0
put,3945.0,252.25,251.25,255.25,1.0
put,3950.0,254.5,251.5,255.5,1.0
put,3955.0,256.76,255.76,257.76,1.0
put,3960.0,259.03,258.03,261.03,1.0
put,3965.0,261.32,260.32,262.32,1.0
put,3970.0,263.62,262.62,264.62,1.0
put,3975.0,265.93,264.93,266.93,1.0
put,3980.0,268.25,267.25,269.25,1.0
put,3985.0,270.59,269.59,271.59,1.0
put,3990.0,272.94,271.94,273.94,1.0
put,3995.0,275.3,273.3,276.3,1.0
put,4000.0,277.67,276.67,278.67,1.0
put,4005.0,280.06,278.06,281.06,1.0
put,4010.0,282.45,281.45,283.45,1.0
put,4015.0,284.86,283.86,285.86,1.0
put,4020.0,287.29,286.29,288.29,1.0
put,4025.0,289.72,288.72,290.72,1.0
put,4030.0,292.17,291.17,293.17,1.0
put,4035.0,294.63,293.63,295.63,1.0
put,4040.0,297.1,296.1,298.1,1.0
put,4045.0,299.58,298.58,300.58,1.0
put,4050.0,302.08,300.08,303.08,1.0
put,4055.0,304.59,303.59,305.59,1.0
put,4060.0,307.11,304.11,308.11,1.0
put,4065.0,309.64,307.64,310.64,1.0
put,4070.0,312.18,311.18,313.18,1.0
put,4075.0,314.74,313.74,315.74,1.0
put,4080.0,317.31,316.31,318.31,1.0
put,4085.0,319.89,318.89,320.89,1.0
put,4090.0,322.49,320.49,324.49,1.0
put,4095.0,325.09,324.09,326.09,1.0
put,4100.0,327.71,326.71,328.71,1.0
put,4105.0,330.34,329.34,331.34,1.0
put,4110.0,332.98,331.98,334.98,1.0
put,4115.0,335.64,334.64,336.64,1.0
put,4120.0,338.3,336.3,339.3,1.0
put,4125.0,340.98,339.98,341.98,1.0
put,4130.0,343.67,342.67,344.67,1.0
put,4135.0,346.38,345.38,347.38,1.0
put,4140.0,349.09,348.09,350.09,1.0
put,4145.0,351.82,349.82,352.82,1.0
put,4150.0,354.56,352.56,355.56,1.0
put,4155.0,357.31,356.31,358.31,1.0
put,4160.0,360.07,359.07,361.07,1.0
put,4165.0,362.84,361.84,363.84,1.0
put,4170.0,365.63,364.63,366.63,1.0
put,4175.0,368.43,367.43,369.43,1.0
put,4180.0,371.24,370.24,372.24,1.0
put,4185.0,374.06,372.06,378.06,1.0
put,4190.0,376.9,375.9,377.9,1.0
put,4195.0,379.74,378.74,380.74,1.0
put,4200.0,382.6,381.6,383.6,1.0
put,4205.0,385.47,384.47,386.47,1.0
put,4210.0,388.35,387.35,389.35,1.0
put,4215.0,391.24,389.24,392.24,1.0
put,4220.0,394.15,393.15,395.15,1.0
put,4225.0,397.07,396.07,398.07,1.0
put,4230.0,399.99,398.99,400.99,1.0
put,4235.0,402.93,401.93,403.93,1.0
put,4240.0,405.89,404.89,407.89,1.0
put,4245.0,408.85,407.85,409.85,1.0
put,4250.0,411.82,409.82,412.82,1.0
put,4255.0,414.81,413.81,415.81,1.0
put,4260.0,417.81,416.81,418.81,1.0
put,4265.0,420.82,419.82,421.82,1.0
put,4270.0,423.84,422.84,425.84,1.0
put,4275.0,426.87,425.87,428.87,1.0
put,4280.0,429.91,427.91,430.91,1.0
put,4285.0,432.97,431.97,433.97,1.0
put,4290.0,436.03,434.03,437.03,1.0
put,4295.0,439.11,437.11,440.11,1.0
put,4300.0,442.2,441.2,444.2,1.0
put,4305.0,445.3,444.3,446.3,1.0
put,4310.0,448.41,447.41,449.41,1.0
put,4315.0,451.54,450.54,452.54,1.0
put,4320.0,454.67,453.67,455.67,1.0
put,4325.0,457.81,456.81,458.81,1.0
put,4330.0,460.97,457.97,462.97,1.0
put,4335.0,464.14,462.14,465.14,1.0
put,4340.0,467.32,466.32,468.32,1.0
put,4345.0,470.51,467.51,471.51,1.0
put,4350.0,473.71,472.71,474.71,1.0
put,4355.0,476.92,475.92,477.92,1.0
put,4360.0,480.14,479.14,483.14,1.0
put,4365.0,483.37,482.37,484.37,1.0
put,4370.0,486.62,483.62,487.62,1.0
put,4375.0,489.87,488.87,491.87,1.0
put,4380.0,493.14,492.14,494.14,1.0
put,4390.0,499.71,498.71,500.71,1.0
put,4400.0,506.31,505.31,507.31,1.0
put,4410.0,512.96,510.96000000000004,513.96,1.0
put,4420.0,519.65,516.65,520.65,1.0
put,4425.0,523.02,522.02,524.02,1.0
put,4430.0,526.39,525.39,527.39,1.0
put,4440.0,533.17,532.17,534.17,1.0
put,4450.0,539.98,538.98,540.98,1.0
put,4460.0,546.84,545.84,547.84,1.0
put,4470.0,553.74,552.74,554.74,1.0
put,4475.0,557.21,556.21,558.21,1.0
put,4480.0,560.68,559.68,561.68,1.0
put,4490.0,567.67,565.67,569.67,1.0
put,4500.0,574.69,573.69,575.69,1.0
put,4510.0,581.75,580.75,583.75,1.0
put,4520.0,588.85,585.85,590.85,1.0
put,4525.0,592.41,590.41,593.41,1.0
put,4550.0,610.38,607.38,611.38,1.0
put,4575.0,628.59,627.59,630.59,1.0
put,4600.0,647.04,646.04,648.04,1.0
put,4625.0,665.71,663.71,666.71,1.0
put,4650.0,684.6,683.6,685.6,1.0
put,4675.0,703.72,702.72,704.72,1.0
put,4700.0,723.05,721.05,725.05,1.0
put,4725.0,742.58,741.58,743.58,1.0
put,4750.0,762.32,761.32,764.32,1.0
put,4775.0,782.26,781.26,783.26,1.0
put,4800.0,802.39,801.39,803.39,1.0
put,4825.0,822.71,821.71,823.71,1.0
put,4850.0,843.21,842.21,845.21,1.0
put,4875.0,863.89,861.89,864.89,1.0
put,4900.0,884.74,882.74,886.74,1.0
put,4925.0,905.76,904.76,906.76,1.0
put,4950.0,926.94,925.94,927.94,1.0
put,5000.0,969.76,967.76,971.76,1.0
put,5050.0,1013.17,1012.17,1014.17,1.0
put,5100.0,1057.13,1056.13,1058.13,1.0
put,5150.0,1101.61,1100.61,1102.61,1.0
put,5200.0,1146.57,1144.57,1147.57,1.0
put,5300.0,1237.77,1236.77,1238.77,1.0
put,5400.0,1330.5,1329.5,1331.5,1.0
put,5500.0,1424.53,1423.53,1425.53,1.0
put,5600.0,1519.64,1518.64,1520.64,1.0
put,5800.0,1712.46,1711.46,1714.46,1.0
put,6000.0,1907.79,1906.79,1909.79,1.0
put,6200.0,2104.82,2102.82,2105.82,1.0
put,6400.0,2302.95,2301.95,2303.95,1.0
put,6600.0,2501.79,2500.79,2502.79,1.0
put,6800.0,2701.08,2700.08,2702.08,1.0
put,7000.0,2900.65,2899.65,2901.65,1.0
put,7200.0,3100.38,3099.38,3101.38,1.0
put,7400.0,3300.23,3299.23,3301.23,1.0
