contractSymbol,strike,lastPrice,bid,ask,volume
call,3925.0,445.11,444.11,446.11,1.0
call,3930.0,442.37,441.37,443.37,1.0
call,3935.0,439.64,438.64,440.64,1.0
call,3940.0,436.92,434.92,437.92,1.0
call,3945.0,434.21,433.21,435.21,1.0
call,3950.0,431.51,430.51,432.51,1.0
call,3955.0,428.82,427.82,429.82,1.0
call,3960.0,426.14,425.14,427.14,1.0
call,3965.0,423.48,422.48,424.48,1.0
call,3970.0,420.82,419.82,421.82,1.0
call,3975.0,418.18,417.18,419.18,1.0
call,3980.0,415.55,414.55,416.55,1.0
call,3985.0,412.93,411.93,413.93,1.0
call,3990.0,410.32,409.32,412.32,1.0
call,3995.0,407.73,406.73,411.73,1.0
call,4000.0,405.14,404.14,406.14,1.0
call,4005.0,402.57,400.57,403.57,1.0
call,4010.0,400.0,399.0,401.0,1.0
call,4015.0,397.45,396.45,399.45,1.0
call,4020.0,394.91,393.91,395.91,1.0
call,4025.0,392.38,390.38,393.38,1.0
call,4030.0,389.86,388.86,390.86,1.0
call,4035.0,387.36,386.36,388.36,1.0
call,4040.0,384.86,381.86,385.86,1.0
call,4045.0,382.38,380.38,385.38,1.0
call,4050.0,379.9,377.9,380.9,1.0
call,4055.0,377.44,376.44,378.44,1.0
call,4060.0,374.99,373.99,375.99,1.0
call,4065.0,372.55,371.55,373.55,1.0
call,4070.0,370.12,369.12,372.12,1.0
call,4075.0,367.7,366.7,368.7,1.0
call,4080.0,365.3,363.3,366.3,1.0
call,4085.0,362.9,361.9,363.9,1.0
call,4090.0,360.52,359.52,361.52,1.0
call,4095.0,358.15,357.15,359.15,1.0
call,4100.0,355.78,354.78,356.78,1.0
call,4105.0,353.43,352.43,354.43,1.0
call,4110.0,351.09,350.09,352.09,1.0
call,4115.0,348.76,347.76,349.76,1.0
call,4120.0,346.45,345.45,348.45,1.0
call,4125.0,344.14,342.14,345.14,1.0
call,4130.0,341.84,340.84,344.84,1.0
call,4135.0,339.56,338.56,340.56,1.0
call,4140.0,337.29,336.29,338.29,1.0
call,4145.0,335.02,334.02,336.02,1.0
call,4150.0,332.77,331.77,333.77,1.0
call,4155.0,330.53,329.53,331.53,1.0
call,4160.0,328.3,327.3,329.3,1.0
call,4165.0,326.08,325.08,328.08,1.0
call,4170.0,323.87,322.87,325.87,1.0
call,4175.0,321.68,319.68,322.68,1.0
call,4180.0,319.49,318.49,320.49,1.0
call,4185.0,317.31,316.31,318.31,1.0
call,4190.0,315.15,312.15,316.15,1.0
call,4195.0,312.99,311.99,313.99,1.0
call,4200.0,310.85,309.85,311.85,1.0
call,4205.0,308.72,307.72,309.72,1.0
call,4210.0,306.6,303.6,307.6,1.0
call,4215.0,304.49,302.49,305.49,1.0
call,4220.0,302.39,298.39,303.39,1.0
call,4225.0,300.3,299.3,302.3,1.0
call,4230.0,298.22,297.22,300.22,1.0
call,4235.0,296.15,295.15,298.15,1.0
call,4240.0,294.09,293.09,295.09,1.0
call,4245.0,292.04,291.04,293.04,1.0
call,4250.0,290.01,289.01,291.01,1.0
call,4255.0,287.98,285.98,288.98,1.0
call,4260.0,285.97,284.97,286.97,1.0
call,4265.0,283.96,282.96,284.96,1.0
call,4270.0,281.97,280.97,282.97,1.0
call,4275.0,279.98,278.98,280.98,1.0
call,4280.0,278.01,277.01,279.01,1.0
call,4285.0,276.04,275.04,277.04,1.0
call,4290.0,274.09,273.09,275.09,1.0
call,4295.0,272.15,271.15,274.15,1.0
call,4300.0,270.22,269.22,271.22,1.0
call,4305.0,268.29,267.29,269.29,1.0
call,4310.0,266.38,264.38,267.38,1.0
call,4315.0,264.48,263.48,265.48,1.0
call,4320.0,262.59,261.59,263.59,1.0
call,4325.0,260.71,259.71,261.71,1.0
call,4330.0,258.84,257.84,259.84,1.0
call,4335.0,256.98,255.98000000000002,257.98,1.0
call,4340.0,255.13,254.13,256.13,1.0
call,4345.0,253.29,252.29,254.29,1.0
call,4350.0,251.46,250.46,252.46,1.0
call,4355.0,249.64,248.64,250.64,1.0
call,4360.0,247.83,246.83,248.83,1.0
call,4365.0,246.03,245.03,247.03,1.0
call,4370.0,244.24,243.24,245.24,1.0
call,4375.0,242.46,241.46,244.46,1.0
call,4380.0,240.69,238.69,242.69,1.0
call,4390.0,237.18,236.18,239.18,1.0
call,4400.0,233.71,232.71,234.71,1.0
call,4410.0,230.27,229.27,231.27,1.0
call,4420.0,226.88,225.88,227.88,1.0
call,4425.0,225.2,224.2,226.2,1.0
call,4430.0,223.53,220.53,224.53,1.0
call,4440.0,220.21,219.21,221.21,1.0
call,4450.0,216.93,215.93,217.93,1.0
call,4460.0,213.69,212.69,214.69,1.0
call,4470.0,210.49,209.49,211.49,1.0
call,4475.0,208.9,207.9,209.9,1.0
call,4480.0,207.33,206.33,209.33,1.0
call,4490.0,204.2,203.2,205.2,1.0
call,4500.0,201.11,200.11,203.11,1.0
call,4510.0,198.06,197.06,199.06,1.0
call,4520.0,195.04,194.04,196.04,1.0
call,4525.0,193.55,191.55,195.55,1.0
call,4550.0,186.21,182.21,187.21,1.0
call,4575.0,179.09,178.09,181.09,1.0
call,4600.0,172.19,171.19,173.19,1.0
call,4625.0,165.51,164.51,166.51,1.0
call,4650.0,159.04,158.04,160.04,1.0
call,4675.0,152.77,151.77,153.77,1.0
call,4700.0,146.7,144.7,147.7,1.0
call,4725.0,140.84,139.84,141.84,1.0
call,4750.0,135.16,134.16,136.16,1.0
call,4775.0,129.67,128.67,130.67,1.0
call,4800.0,124.37,123.37,125.37,1.0
call,4825.0,119.25,118.25,120.25,1.0
call,4850.0,114.3,113.3,116.3,1.0
call,4875.0,109.53,108.53,111.53,1.0
call,4900.0,104.93,103.93,105.93,1.0
call,4925.0,100.48,99.48,101.48,1.0
call,4950.0,96.2,95.2,97.2,1.0
call,5000.0,88.09,86.09,89.09,1.0
call,5050.0,80.57,79.57,81.57,1.0
call,5100.0,73.61,72.61,74.61,1.0
call,5150.0,67.17,66.17,68.17,1.0
call,5200.0,61.22,60.22,62.22,1.0
call,5300.0,50.67,46.67,51.67,1.0
call,5400.0,41.75,40.75,42.75,1.0
call,5500.0,34.25,33.25,35.25,1.0
call,5600.0,27.97,26.97,28.97,1.0
call,5800.0,18.41,17.41,20.41,1.0
call,6000.0,11.91,10.91,12.91,1.0
call,6200.0,7.58,6.58,8.58,1.0
call,6400.0,4.75,4.5125,4.9875,1.0
call,6600.0,2.93,2.637,3.0765000000000002,1.0
call,6800.0,1.78,1.691,1.869,1.0
call,7000.0,1.06,1.0070000000000001,1.113,1.0
call,7200.0,0.63,0.5985,0.6615,1.0
call,7400.0,0.37,0.333,0.3885,1.0
